사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01907E+15,2019년 7월 19일 17시,금요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,48세,상해없음,승용,남,65세,경상
2.01907E+15,2019년 7월 19일 18시,금요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,63세,기타불명,승용,남,71세,경상
2.01907E+15,2019년 7월 19일 20시,금요일,서울특별시 용산구 한강로2가,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,승용,남,25세,경상
2.01907E+15,2019년 7월 20일 05시,토요일,서울특별시 영등포구 당산동6가,사망사고,1,5,2,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,56세,사망,,,,
2.01907E+15,2019년 7월 20일 07시,토요일,서울특별시 노원구 중계동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,46세,상해없음,보행자,여,73세,중상
2.01907E+15,2019년 7월 20일 12시,토요일,서울특별시 영등포구 신길동,중상사고,0,1,0,1,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,28세,부상신고,자전거,남,72세,중상
2.01907E+15,2019년 7월 20일 12시,토요일,서울특별시 관악구 신림동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,승용,남,34세,경상
2.01907E+15,2019년 7월 20일 12시,토요일,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,남,76세,상해없음,이륜,남,74세,중상
2.01907E+15,2019년 7월 20일 14시,토요일,서울특별시 용산구 한강로3가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승합,남,51세,상해없음,승합,남,66세,경상
2.01907E+15,2019년 7월 20일 15시,토요일,서울특별시 마포구 창전동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,66세,중상,특수,남,46세,상해없음
2.01907E+15,2019년 7월 20일 16시,토요일,서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,남,67세,경상
2.01907E+15,2019년 7월 20일 16시,토요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,75세,경상
2.01907E+15,2019년 7월 20일 17시,토요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,자전거,남,66세,경상
2.01907E+15,2019년 7월 20일 21시,토요일,서울특별시 송파구 가락동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,69세,중상
2.01907E+15,2019년 7월 20일 22시,토요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승합,남,51세,상해없음,보행자,남,69세,경상
2.01907E+15,2019년 7월 21일 01시,일요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,61세,상해없음,보행자,남,84세,중상
2.01907E+15,2019년 7월 21일 10시,일요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,38세,상해없음,원동기,남,73세,중상
2.01907E+15,2019년 7월 21일 13시,일요일,서울특별시 서대문구 충정로3가,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승합,남,51세,상해없음,,,,
2.01907E+15,2019년 7월 21일 15시,일요일,서울특별시 서대문구 홍은동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,부상신고,승합,남,59세,상해없음
2.01907E+15,2019년 7월 21일 18시,일요일,서울특별시 서대문구 홍은동,중상사고,0,1,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,69세,중상
2.01907E+15,2019년 7월 21일 22시,일요일,서울특별시 강남구 도곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,71세,상해없음,승용,남,65세,경상
2.01907E+15,2019년 7월 22일 04시,월요일,서울특별시 노원구 공릉동,사망사고,1,0,0,0,차대사람 - 차도통행중,과속,포장 - 건조,맑음,단일로 - 기타,승용,여,19세,상해없음,보행자,남,77세,사망
2.01907E+15,2019년 7월 22일 05시,월요일,서울특별시 은평구 역촌동,중상사고,0,1,3,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,경상,승용,남,65세,경상
2.01907E+15,2019년 7월 22일 08시,월요일,서울특별시 영등포구 당산동3가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,보행자,여,72세,경상
2.01907E+15,2019년 7월 22일 08시,월요일,서울특별시 성북구 상월곡동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,여,53세,경상,승용,여,62세,경상
2.01907E+15,2019년 7월 22일 09시,월요일,서울특별시 용산구 한강로3가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,71세,중상
2.01907E+15,2019년 7월 22일 09시,월요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,20세,상해없음,자전거,여,75세,중상
2.01907E+15,2019년 7월 22일 10시,월요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,43세,상해없음,보행자,여,68세,경상
2.01907E+15,2019년 7월 22일 10시,월요일,서울특별시 서초구 양재동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,72세,부상신고,승용,남,47세,상해없음
2.01907E+15,2019년 7월 22일 11시,월요일,서울특별시 마포구 대흥동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,상해없음,보행자,여,75세,중상
2.01907E+15,2019년 7월 22일 11시,월요일,서울특별시 마포구 염리동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,67세,경상
2.01907E+15,2019년 7월 22일 11시,월요일,서울특별시 금천구 가산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,자전거,남,66세,경상
2.01907E+15,2019년 7월 22일 11시,월요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,기타불명,승합,남,66세,중상
2.01907E+15,2019년 7월 22일 13시,월요일,서울특별시 중구 입정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,83세,부상신고,승용,여,35세,상해없음
2.01907E+15,2019년 7월 22일 13시,월요일,서울특별시 용산구 보광동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,여,61세,경상
2.01907E+15,2019년 7월 22일 15시,월요일,서울특별시 송파구 문정동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,경상,승용,남,66세,부상신고
2.01907E+15,2019년 7월 22일 16시,월요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,79세,상해없음,보행자,여,90세,중상
2.01907E+15,2019년 7월 22일 17시,월요일,서울특별시 종로구 종로1가,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,여,65세,중상
2.01907E+15,2019년 7월 22일 17시,월요일,서울특별시 성동구 용답동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,이륜,남,70세,경상
2.01907E+15,2019년 7월 22일 18시,월요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,여,78세,경상
2.01907E+15,2019년 7월 22일 20시,월요일,서울특별시 서대문구 충정로2가,중상사고,0,1,4,6,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승합,남,59세,상해없음
2.01907E+15,2019년 7월 22일 20시,월요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,58세,상해없음,보행자,남,65세,경상
2.01907E+15,2019년 7월 22일 21시,월요일,서울특별시 강남구 도곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,72세,부상신고,승용,남,59세,상해없음
2.01907E+15,2019년 7월 22일 23시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,66세,경상
2.01907E+15,2019년 7월 23일 01시,화요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,67세,중상
2.01907E+15,2019년 7월 23일 06시,화요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,79세,중상
2.01907E+15,2019년 7월 23일 11시,화요일,서울특별시 성북구 하월곡동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,건설기계,남,59세,상해없음,승용,남,54세,경상
2.01907E+15,2019년 7월 23일 11시,화요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,이륜,남,67세,경상
2.01907E+15,2019년 7월 23일 12시,화요일,서울특별시 영등포구 당산동3가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,70세,경상
2.01907E+15,2019년 7월 23일 12시,화요일,서울특별시 노원구 월계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,여,71세,경상
2.01907E+15,2019년 7월 23일 13시,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,68세,경상,승용,남,74세,상해없음
2.01907E+15,2019년 7월 23일 14시,화요일,서울특별시 송파구 가락동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,원동기,남,29세,부상신고,승용,남,69세,경상
2.01907E+15,2019년 7월 23일 15시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,73세,경상
2.01907E+15,2019년 7월 23일 16시,화요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,기타 - 기타,승용,여,29세,상해없음,자전거,남,72세,경상
2.01907E+15,2019년 7월 23일 16시,화요일,서울특별시 강동구 암사동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,여,70세,중상
2.01907E+15,2019년 7월 23일 17시,화요일,서울특별시 서대문구 홍은동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,기타 - 기타,자전거,남,79세,부상신고,기타불명,기타불명,미분류,기타불명
2.01907E+15,2019년 7월 23일 18시,화요일,서울특별시 은평구 녹번동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,89세,부상신고,승용,남,65세,상해없음
2.01907E+15,2019년 7월 23일 18시,화요일,서울특별시 강동구 고덕동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,48세,상해없음,보행자,남,85세,경상
2.01907E+15,2019년 7월 23일 18시,화요일,서울특별시 양천구 신정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승합,남,69세,경상
2.01907E+15,2019년 7월 23일 23시,화요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,76세,상해없음,승용,남,65세,경상
2.01907E+15,2019년 7월 24일 00시,수요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,41세,상해없음,승용,남,68세,경상
2.01907E+15,2019년 7월 24일 01시,수요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,78세,상해없음,승용,남,69세,경상
